법정동코드,법정동명,폐지구분,시군구코드,법정동_세부코드,법정동명_세부,시군구명
1156002400,서울특별시 영등포구 온수동,폐지,11560,02400,온수동,서울특별시 영등포구
1156002500,서울특별시 영등포구 천왕동,폐지,11560,02500,천왕동,서울특별시 영등포구
1156002600,서울특별시 영등포구 항동,폐지,11560,02600,항동,서울특별시 영등포구
1156002700,서울특별시 영등포구 신도림동,폐지,11560,02700,신도림동,서울특별시 영등포구
1156002800,서울특별시 영등포구 개화동,폐지,11560,02800,개화동,서울특별시 영등포구
1156002900,서울특별시 영등포구 반포동,폐지,11560,02900,반포동,서울특별시 영등포구
1156003000,서울특별시 영등포구 잠원동,폐지,11560,03000,잠원동,서울특별시 영등포구
1156003100,서울특별시 영등포구 서초동,폐지,11560,03100,서초동,서울특별시 영등포구
1156003200,서울특별시 영등포구 양재동,폐지,11560,03200,양재동,서울특별시 영등포구
1156003300,서울특별시 영등포구 우면동,폐지,11560,03300,우면동,서울특별시 영등포구
1156003400,서울특별시 영등포구 원지동,폐지,11560,03400,원지동,서울특별시 영등포구
1156003500,서울특별시 영등포구 노량진동,폐지,11560,03500,노량진동,서울특별시 영등포구
1156003600,서울특별시 영등포구 상도동,폐지,11560,03600,상도동,서울특별시 영등포구
1156003700,서울특별시 영등포구 상도제1동,폐지,11560,03700,상도제1동,서울특별시 영등포구
1156003800,서울특별시 영등포구 봉천동,폐지,11560,03800,봉천동,서울특별시 영등포구
1156003900,서울특별시 영등포구 본동,폐지,11560,03900,본동,서울특별시 영등포구
1156004000,서울특별시 영등포구 흑석동,폐지,11560,04000,흑석동,서울특별시 영등포구
1156004100,서울특별시 영등포구 동작동,폐지,11560,04100,동작동,서울특별시 영등포구
1156004200,서울특별시 영등포구 사당동,폐지,11560,04200,사당동,서울특별시 영등포구
1156004300,서울특별시 영등포구 방배동,폐지,11560,04300,방배동,서울특별시 영등포구
1156004400,서울특별시 영등포구 신림동,폐지,11560,04400,신림동,서울특별시 영등포구
1156004500,서울특별시 영등포구 대방동,폐지,11560,04500,대방동,서울특별시 영등포구
1156004600,서울특별시 영등포구 신대방동,폐지,11560,04600,신대방동,서울특별시 영등포구
1156004700,서울특별시 영등포구 양평동,폐지,11560,04700,양평동,서울특별시 영등포구
1156010100,서울특별시 영등포구 영등포동,현존,11560,10100,영등포동,서울특별시 영등포구
1156010200,서울특별시 영등포구 영등포동1가,현존,11560,10200,영등포동1가,서울특별시 영등포구
1156010300,서울특별시 영등포구 영등포동2가,현존,11560,10300,영등포동2가,서울특별시 영등포구
1156010400,서울특별시 영등포구 영등포동3가,현존,11560,10400,영등포동3가,서울특별시 영등포구
1156010500,서울특별시 영등포구 영등포동4가,현존,11560,10500,영등포동4가,서울특별시 영등포구
1156010600,서울특별시 영등포구 영등포동5가,현존,11560,10600,영등포동5가,서울특별시 영등포구
1156010700,서울특별시 영등포구 영등포동6가,현존,11560,10700,영등포동6가,서울특별시 영등포구
1156010800,서울특별시 영등포구 영등포동7가,현존,11560,10800,영등포동7가,서울특별시 영등포구
1156010900,서울특별시 영등포구 영등포동8가,현존,11560,10900,영등포동8가,서울특별시 영등포구
1156011000,서울특별시 영등포구 여의도동,현존,11560,11000,여의도동,서울특별시 영등포구
1156011100,서울특별시 영등포구 당산동1가,현존,11560,11100,당산동1가,서울특별시 영등포구
1156011200,서울특별시 영등포구 당산동2가,현존,11560,11200,당산동2가,서울특별시 영등포구
1156011300,서울특별시 영등포구 당산동3가,현존,11560,11300,당산동3가,서울특별시 영등포구
1156011400,서울특별시 영등포구 당산동4가,현존,11560,11400,당산동4가,서울특별시 영등포구
1156011500,서울특별시 영등포구 당산동5가,현존,11560,11500,당산동5가,서울특별시 영등포구
1156011600,서울특별시 영등포구 당산동6가,현존,11560,11600,당산동6가,서울특별시 영등포구
1156011700,서울특별시 영등포구 당산동,현존,11560,11700,당산동,서울특별시 영등포구
1156011800,서울특별시 영등포구 도림동,현존,11560,11800,도림동,서울특별시 영등포구
1156011900,서울특별시 영등포구 문래동1가,현존,11560,11900,문래동1가,서울특별시 영등포구
1156012000,서울특별시 영등포구 문래동2가,현존,11560,12000,문래동2가,서울특별시 영등포구
1156012100,서울특별시 영등포구 문래동3가,현존,11560,12100,문래동3가,서울특별시 영등포구
1156012200,서울특별시 영등포구 문래동4가,현존,11560,12200,문래동4가,서울특별시 영등포구
1156012300,서울특별시 영등포구 문래동5가,현존,11560,12300,문래동5가,서울특별시 영등포구
1156012400,서울특별시 영등포구 문래동6가,현존,11560,12400,문래동6가,서울특별시 영등포구
1156012500,서울특별시 영등포구 양평동1가,현존,11560,12500,양평동1가,서울특별시 영등포구
1156012600,서울특별시 영등포구 양평동2가,현존,11560,12600,양평동2가,서울특별시 영등포구
1156012700,서울특별시 영등포구 양평동3가,현존,11560,12700,양평동3가,서울특별시 영등포구
1156012800,서울특별시 영등포구 양평동4가,현존,11560,12800,양평동4가,서울특별시 영등포구
1156012900,서울특별시 영등포구 양평동5가,현존,11560,12900,양평동5가,서울특별시 영등포구
1156013000,서울특별시 영등포구 양평동6가,현존,11560,13000,양평동6가,서울특별시 영등포구
1156013100,서울특별시 영등포구 양화동,현존,11560,13100,양화동,서울특별시 영등포구
1156013200,서울특별시 영등포구 신길동,현존,11560,13200,신길동,서울특별시 영등포구
1156013300,서울특별시 영등포구 대림동,현존,11560,13300,대림동,서울특별시 영등포구
1156013400,서울특별시 영등포구 양평동,현존,11560,13400,양평동,서울특별시 영등포구
1156090100,서울특별시 영등포구 영등포1동,폐지,11560,90100,영등포1동,서울특별시 영등포구
1156090200,서울특별시 영등포구 영등포2동,폐지,11560,90200,영등포2동,서울특별시 영등포구
1156090300,서울특별시 영등포구 영등포3동,폐지,11560,90300,영등포3동,서울특별시 영등포구
1156090400,서울특별시 영등포구 당산1동,폐지,11560,90400,당산1동,서울특별시 영등포구
1156090500,서울특별시 영등포구 당산2동,폐지,11560,90500,당산2동,서울특별시 영등포구
1156090600,서울특별시 영등포구 도림1동,폐지,11560,90600,도림1동,서울특별시 영등포구
1156090700,서울특별시 영등포구 도림2동,폐지,11560,90700,도림2동,서울특별시 영등포구
1156090800,서울특별시 영등포구 문래1동,폐지,11560,90800,문래1동,서울특별시 영등포구
1156090900,서울특별시 영등포구 문래2동,폐지,11560,90900,문래2동,서울특별시 영등포구
1156091000,서울특별시 영등포구 양평1동,폐지,11560,91000,양평1동,서울특별시 영등포구
1156091100,서울특별시 영등포구 양평2동,폐지,11560,91100,양평2동,서울특별시 영등포구
1156091200,서울특별시 영등포구 신길1동,폐지,11560,91200,신길1동,서울특별시 영등포구
1156091300,서울특별시 영등포구 신길2동,폐지,11560,91300,신길2동,서울특별시 영등포구
1156091400,서울특별시 영등포구 신길3동,폐지,11560,91400,신길3동,서울특별시 영등포구
1156091500,서울특별시 영등포구 신길4동,폐지,11560,91500,신길4동,서울특별시 영등포구
1156091600,서울특별시 영등포구 신길5동,폐지,11560,91600,신길5동,서울특별시 영등포구
1156091700,서울특별시 영등포구 신길6동,폐지,11560,91700,신길6동,서울특별시 영등포구
1156091800,서울특별시 영등포구 신길7동,폐지,11560,91800,신길7동,서울특별시 영등포구
1156091900,서울특별시 영등포구 대림1동,폐지,11560,91900,대림1동,서울특별시 영등포구
1156092000,서울특별시 영등포구 대림2동,폐지,11560,92000,대림2동,서울특별시 영등포구
1156092100,서울특별시 영등포구 대림3동,폐지,11560,92100,대림3동,서울특별시 영등포구
1159000000,서울특별시 동작구,현존,11590,00000,동작구,서울특별시
1159010100,서울특별시 동작구 노량진동,현존,11590,10100,노량진동,서울특별시 동작구
1159010200,서울특별시 동작구 상도동,현존,11590,10200,상도동,서울특별시 동작구
1159010300,서울특별시 동작구 상도1동,현존,11590,10300,상도1동,서울특별시 동작구
1159010400,서울특별시 동작구 본동,현존,11590,10400,본동,서울특별시 동작구
1159010500,서울특별시 동작구 흑석동,현존,11590,10500,흑석동,서울특별시 동작구
1159010600,서울특별시 동작구 동작동,현존,11590,10600,동작동,서울특별시 동작구
1159010700,서울특별시 동작구 사당동,현존,11590,10700,사당동,서울특별시 동작구
1159010800,서울특별시 동작구 대방동,현존,11590,10800,대방동,서울특별시 동작구
1159010900,서울특별시 동작구 신대방동,현존,11590,10900,신대방동,서울특별시 동작구
1159090100,서울특별시 동작구 노량진1동,폐지,11590,90100,노량진1동,서울특별시 동작구
1159090200,서울특별시 동작구 노량진2동,폐지,11590,90200,노량진2동,서울특별시 동작구
1159090300,서울특별시 동작구 상도2동,폐지,11590,90300,상도2동,서울특별시 동작구
1159090400,서울특별시 동작구 상도3동,폐지,11590,90400,상도3동,서울특별시 동작구
1159090500,서울특별시 동작구 상도4동,폐지,11590,90500,상도4동,서울특별시 동작구
1159090600,서울특별시 동작구 흑석1동,폐지,11590,90600,흑석1동,서울특별시 동작구
1159090700,서울특별시 동작구 흑석2동,폐지,11590,90700,흑석2동,서울특별시 동작구
1159090800,서울특별시 동작구 흑석3동,폐지,11590,90800,흑석3동,서울특별시 동작구
1159090900,서울특별시 동작구 사당1동,폐지,11590,90900,사당1동,서울특별시 동작구
1159091000,서울특별시 동작구 사당2동,폐지,11590,91000,사당2동,서울특별시 동작구
1159091100,서울특별시 동작구 사당3동,폐지,11590,91100,사당3동,서울특별시 동작구
1159091200,서울특별시 동작구 사당4동,폐지,11590,91200,사당4동,서울특별시 동작구
1159091300,서울특별시 동작구 신대방1동,폐지,11590,91300,신대방1동,서울특별시 동작구
1159091400,서울특별시 동작구 신대방2동,폐지,11590,91400,신대방2동,서울특별시 동작구
1162000000,서울특별시 관악구,현존,11620,00000,관악구,서울특별시
1162000100,서울특별시 관악구 대방동,폐지,11620,00100,대방동,서울특별시 관악구
1162000200,서울특별시 관악구 신대방동,폐지,11620,00200,신대방동,서울특별시 관악구
1162000300,서울특별시 관악구 노량진동,폐지,11620,00300,노량진동,서울특별시 관악구
1162000400,서울특별시 관악구 상도동,폐지,11620,00400,상도동,서울특별시 관악구
1162000500,서울특별시 관악구 본동,폐지,11620,00500,본동,서울특별시 관악구
1162000600,서울특별시 관악구 흑석동,폐지,11620,00600,흑석동,서울특별시 관악구
1162000700,서울특별시 관악구 동작동,폐지,11620,00700,동작동,서울특별시 관악구
1162000800,서울특별시 관악구 사당동,폐지,11620,00800,사당동,서울특별시 관악구
1162000900,서울특별시 관악구 방배동,폐지,11620,00900,방배동,서울특별시 관악구
1162001000,서울특별시 관악구 상도제1동,폐지,11620,01000,상도제1동,서울특별시 관악구
1162010100,서울특별시 관악구 봉천동,현존,11620,10100,봉천동,서울특별시 관악구
1162010200,서울특별시 관악구 신림동,현존,11620,10200,신림동,서울특별시 관악구
1162010300,서울특별시 관악구 남현동,현존,11620,10300,남현동,서울특별시 관악구
1162090100,서울특별시 관악구 봉천본동,폐지,11620,90100,봉천본동,서울특별시 관악구
1162090200,서울특별시 관악구 봉천1동,폐지,11620,90200,봉천1동,서울특별시 관악구
1162090300,서울특별시 관악구 봉천2동,폐지,11620,90300,봉천2동,서울특별시 관악구
1162090400,서울특별시 관악구 봉천3동,폐지,11620,90400,봉천3동,서울특별시 관악구
1162090500,서울특별시 관악구 봉천4동,폐지,11620,90500,봉천4동,서울특별시 관악구
1162090600,서울특별시 관악구 봉천5동,폐지,11620,90600,봉천5동,서울특별시 관악구
1162090700,서울특별시 관악구 봉천6동,폐지,11620,90700,봉천6동,서울특별시 관악구
1162090800,서울특별시 관악구 봉천7동,폐지,11620,90800,봉천7동,서울특별시 관악구
1162090900,서울특별시 관악구 봉천8동,폐지,11620,90900,봉천8동,서울특별시 관악구
1162091000,서울특별시 관악구 봉천9동,폐지,11620,91000,봉천9동,서울특별시 관악구
1162091100,서울특별시 관악구 봉천10동,폐지,11620,91100,봉천10동,서울특별시 관악구
1162091200,서울특별시 관악구 봉천11동,폐지,11620,91200,봉천11동,서울특별시 관악구
1162091300,서울특별시 관악구 신림본동,폐지,11620,91300,신림본동,서울특별시 관악구
1162091400,서울특별시 관악구 신림1동,폐지,11620,91400,신림1동,서울특별시 관악구
1162091500,서울특별시 관악구 신림2동,폐지,11620,91500,신림2동,서울특별시 관악구
1162091600,서울특별시 관악구 신림3동,폐지,11620,91600,신림3동,서울특별시 관악구
1162091700,서울특별시 관악구 신림4동,폐지,11620,91700,신림4동,서울특별시 관악구
1162091800,서울특별시 관악구 신림5동,폐지,11620,91800,신림5동,서울특별시 관악구
1162091900,서울특별시 관악구 신림6동,폐지,11620,91900,신림6동,서울특별시 관악구
1162092000,서울특별시 관악구 신림7동,폐지,11620,92000,신림7동,서울특별시 관악구
1162092100,서울특별시 관악구 신림8동,폐지,11620,92100,신림8동,서울특별시 관악구
1162092200,서울특별시 관악구 신림9동,폐지,11620,92200,신림9동,서울특별시 관악구
1162092300,서울특별시 관악구 신림10동,폐지,11620,92300,신림10동,서울특별시 관악구
1162092400,서울특별시 관악구 신림11동,폐지,11620,92400,신림11동,서울특별시 관악구
1165000000,서울특별시 서초구,현존,11650,00000,서초구,서울특별시
1165000100,서울특별시 서초구 개포동,폐지,11650,00100,개포동,서울특별시 서초구
1165010100,서울특별시 서초구 방배동,현존,11650,10100,방배동,서울특별시 서초구
1165010200,서울특별시 서초구 양재동,현존,11650,10200,양재동,서울특별시 서초구
1165010300,서울특별시 서초구 우면동,현존,11650,10300,우면동,서울특별시 서초구
1165010400,서울특별시 서초구 원지동,현존,11650,10400,원지동,서울특별시 서초구
1165010500,서울특별시 서초구 도곡동,폐지,11650,10500,도곡동,서울특별시 서초구
1165010600,서울특별시 서초구 잠원동,현존,11650,10600,잠원동,서울특별시 서초구
1165010700,서울특별시 서초구 반포동,현존,11650,10700,반포동,서울특별시 서초구
1165010800,서울특별시 서초구 서초동,현존,11650,10800,서초동,서울특별시 서초구
1165010900,서울특별시 서초구 내곡동,현존,11650,10900,내곡동,서울특별시 서초구
1165011000,서울특별시 서초구 염곡동,현존,11650,11000,염곡동,서울특별시 서초구
1165011100,서울특별시 서초구 신원동,현존,11650,11100,신원동,서울특별시 서초구
1165011200,서울특별시 서초구 역삼동,폐지,11650,11200,역삼동,서울특별시 서초구
1165011300,서울특별시 서초구 신사동,폐지,11650,11300,신사동,서울특별시 서초구
1165090100,서울특별시 서초구 서초1동,폐지,11650,90100,서초1동,서울특별시 서초구
1165090200,서울특별시 서초구 서초2동,폐지,11650,90200,서초2동,서울특별시 서초구
1165090300,서울특별시 서초구 서초3동,폐지,11650,90300,서초3동,서울특별시 서초구
1165090400,서울특별시 서초구 반포본동,폐지,11650,90400,반포본동,서울특별시 서초구
1165090500,서울특별시 서초구 반포1동,폐지,11650,90500,반포1동,서울특별시 서초구
1165090600,서울특별시 서초구 반포2동,폐지,11650,90600,반포2동,서울특별시 서초구
1165090700,서울특별시 서초구 반포3동,폐지,11650,90700,반포3동,서울특별시 서초구
1165090800,서울특별시 서초구 방배본동,폐지,11650,90800,방배본동,서울특별시 서초구
1165090900,서울특별시 서초구 방배1동,폐지,11650,90900,방배1동,서울특별시 서초구
1165091000,서울특별시 서초구 방배2동,폐지,11650,91000,방배2동,서울특별시 서초구
1165091100,서울특별시 서초구 방배3동,폐지,11650,91100,방배3동,서울특별시 서초구
1165091200,서울특별시 서초구 도곡1동,폐지,11650,91200,도곡1동,서울특별시 서초구
1165091300,서울특별시 서초구 도곡2동,폐지,11650,91300,도곡2동,서울특별시 서초구
1168000000,서울특별시 강남구,현존,11680,00000,강남구,서울특별시
1168000100,서울특별시 강남구 잠원동,폐지,11680,00100,잠원동,서울특별시 강남구
1168000200,서울특별시 강남구 양재동,폐지,11680,00200,양재동,서울특별시 강남구
1168000300,서울특별시 강남구 원지동,폐지,11680,00300,원지동,서울특별시 강남구
1168000400,서울특별시 강남구 우면동,폐지,11680,00400,우면동,서울특별시 강남구
1168000500,서울특별시 강남구 염곡동,폐지,11680,00500,염곡동,서울특별시 강남구
1168000600,서울특별시 강남구 내곡동,폐지,11680,00600,내곡동,서울특별시 강남구
1168000700,서울특별시 강남구 신원동,폐지,11680,00700,신원동,서울특별시 강남구
1168000800,서울특별시 강남구 방배동,폐지,11680,00800,방배동,서울특별시 강남구
1168000900,서울특별시 강남구 하일동,폐지,11680,00900,하일동,서울특별시 강남구
1168001000,서울특별시 강남구 상일동,폐지,11680,01000,상일동,서울특별시 강남구
1168001100,서울특별시 강남구 명일동,폐지,11680,01100,명일동,서울특별시 강남구
1168001200,서울특별시 강남구 고덕동,폐지,11680,01200,고덕동,서울특별시 강남구
1168001300,서울특별시 강남구 암사동,폐지,11680,01300,암사동,서울특별시 강남구
1168001400,서울특별시 강남구 천호동,폐지,11680,01400,천호동,서울특별시 강남구
1168001500,서울특별시 강남구 성내동,폐지,11680,01500,성내동,서울특별시 강남구
1168001600,서울특별시 강남구 풍납동,폐지,11680,01600,풍납동,서울특별시 강남구
1168001700,서울특별시 강남구 길동,폐지,11680,01700,길동,서울특별시 강남구
1168001800,서울특별시 강남구 둔촌동,폐지,11680,01800,둔촌동,서울특별시 강남구
1168001900,서울특별시 강남구 거여동,폐지,11680,01900,거여동,서울특별시 강남구
1168002000,서울특별시 강남구 마천동,폐지,11680,02000,마천동,서울특별시 강남구
1168002100,서울특별시 강남구 방이동,폐지,11680,02100,방이동,서울특별시 강남구
1168002200,서울특별시 강남구 이동,폐지,11680,02200,이동,서울특별시 강남구
1168002300,서울특별시 강남구 오금동,폐지,11680,02300,오금동,서울특별시 강남구
1168002400,서울특별시 강남구 송파동,폐지,11680,02400,송파동,서울특별시 강남구
1168002500,서울특별시 강남구 석촌동,폐지,11680,02500,석촌동,서울특별시 강남구
1168002600,서울특별시 강남구 가락동,폐지,11680,02600,가락동,서울특별시 강남구
1168002700,서울특별시 강남구 문정동,폐지,11680,02700,문정동,서울특별시 강남구
1168002800,서울특별시 강남구 잠실동,폐지,11680,02800,잠실동,서울특별시 강남구
1168002900,서울특별시 강남구 신천동,폐지,11680,02900,신천동,서울특별시 강남구
1168003000,서울특별시 강남구 삼전동,폐지,11680,03000,삼전동,서울특별시 강남구
1168003100,서울특별시 강남구 송금동,폐지,11680,03100,송금동,서울특별시 강남구
1168003200,서울특별시 강남구 장지동,폐지,11680,03200,장지동,서울특별시 강남구
1168003300,서울특별시 강남구 학동,폐지,11680,03300,학동,서울특별시 강남구
1168010100,서울특별시 강남구 역삼동,현존,11680,10100,역삼동,서울특별시 강남구
1168010200,서울특별시 강남구 포이동,폐지,11680,10200,포이동,서울특별시 강남구
1168010300,서울특별시 강남구 개포동,현존,11680,10300,개포동,서울특별시 강남구
1168010400,서울특별시 강남구 청담동,현존,11680,10400,청담동,서울특별시 강남구
1168010500,서울특별시 강남구 삼성동,현존,11680,10500,삼성동,서울특별시 강남구
1168010600,서울특별시 강남구 대치동,현존,11680,10600,대치동,서울특별시 강남구
1168010700,서울특별시 강남구 신사동,현존,11680,10700,신사동,서울특별시 강남구
1168010800,서울특별시 강남구 논현동,현존,11680,10800,논현동,서울특별시 강남구
1168011000,서울특별시 강남구 압구정동,현존,11680,11000,압구정동,서울특별시 강남구
1168011100,서울특별시 강남구 세곡동,현존,11680,11100,세곡동,서울특별시 강남구
1168011200,서울특별시 강남구 자곡동,현존,11680,11200,자곡동,서울특별시 강남구
1168011300,서울특별시 강남구 율현동,현존,11680,11300,율현동,서울특별시 강남구
1168011400,서울특별시 강남구 일원동,현존,11680,11400,일원동,서울특별시 강남구
1168011500,서울특별시 강남구 수서동,현존,11680,11500,수서동,서울특별시 강남구
1168011600,서울특별시 강남구 반포동,폐지,11680,11600,반포동,서울특별시 강남구
1168011700,서울특별시 강남구 서초동,폐지,11680,11700,서초동,서울특별시 강남구
1168011800,서울특별시 강남구 도곡동,현존,11680,11800,도곡동,서울특별시 강남구
1168090100,서울특별시 강남구 압구정1동,폐지,11680,90100,압구정1동,서울특별시 강남구
1168090200,서울특별시 강남구 압구정2동,폐지,11680,90200,압구정2동,서울특별시 강남구
1168090300,서울특별시 강남구 청담1동,폐지,11680,90300,청담1동,서울특별시 강남구
1168090400,서울특별시 강남구 청담2동,폐지,11680,90400,청담2동,서울특별시 강남구
1168090500,서울특별시 강남구 삼성1동,폐지,11680,90500,삼성1동,서울특별시 강남구
1168090600,서울특별시 강남구 삼성2동,폐지,11680,90600,삼성2동,서울특별시 강남구
1168090700,서울특별시 강남구 대치1동,폐지,11680,90700,대치1동,서울특별시 강남구
1168090800,서울특별시 강남구 대치2동,폐지,11680,90800,대치2동,서울특별시 강남구
1168090900,서울특별시 강남구 대치3동,폐지,11680,90900,대치3동,서울특별시 강남구
1168091000,서울특별시 강남구 대치4동,폐지,11680,91000,대치4동,서울특별시 강남구
1168091100,서울특별시 강남구 역삼1동,폐지,11680,91100,역삼1동,서울특별시 강남구
1168091200,서울특별시 강남구 역삼2동,폐지,11680,91200,역삼2동,서울특별시 강남구
1168091300,서울특별시 강남구 도곡1동,폐지,11680,91300,도곡1동,서울특별시 강남구
1168091400,서울특별시 강남구 도곡2동,폐지,11680,91400,도곡2동,서울특별시 강남구
1168091500,서울특별시 강남구 개포1동,폐지,11680,91500,개포1동,서울특별시 강남구
1168091600,서울특별시 강남구 개포2동,폐지,11680,91600,개포2동,서울특별시 강남구
1168091700,서울특별시 강남구 개포3동,폐지,11680,91700,개포3동,서울특별시 강남구
1168091800,서울특별시 강남구 개포4동,폐지,11680,91800,개포4동,서울특별시 강남구
1171000000,서울특별시 송파구,현존,11710,00000,송파구,서울특별시
1171010100,서울특별시 송파구 잠실동,현존,11710,10100,잠실동,서울특별시 송파구
1171010200,서울특별시 송파구 신천동,현존,11710,10200,신천동,서울특별시 송파구
1171010300,서울특별시 송파구 풍납동,현존,11710,10300,풍납동,서울특별시 송파구
1171010400,서울특별시 송파구 송파동,현존,11710,10400,송파동,서울특별시 송파구
1171010500,서울특별시 송파구 석촌동,현존,11710,10500,석촌동,서울특별시 송파구
1171010600,서울특별시 송파구 삼전동,현존,11710,10600,삼전동,서울특별시 송파구
1171010700,서울특별시 송파구 가락동,현존,11710,10700,가락동,서울특별시 송파구
1171010800,서울특별시 송파구 문정동,현존,11710,10800,문정동,서울특별시 송파구
1171010900,서울특별시 송파구 장지동,현존,11710,10900,장지동,서울특별시 송파구
1171011000,서울특별시 송파구 이동,폐지,11710,11000,이동,서울특별시 송파구
1171011100,서울특별시 송파구 방이동,현존,11710,11100,방이동,서울특별시 송파구
1171011200,서울특별시 송파구 오금동,현존,11710,11200,오금동,서울특별시 송파구
1171011300,서울특별시 송파구 거여동,현존,11710,11300,거여동,서울특별시 송파구
1171011400,서울특별시 송파구 마천동,현존,11710,11400,마천동,서울특별시 송파구
1174000000,서울특별시 강동구,현존,11740,00000,강동구,서울특별시
1174000100,서울특별시 강동구 잠실동,폐지,11740,00100,잠실동,서울특별시 강동구
1174000200,서울특별시 강동구 신천동,폐지,11740,00200,신천동,서울특별시 강동구
1174000300,서울특별시 강동구 풍납동,폐지,11740,00300,풍납동,서울특별시 강동구
1174000400,서울특별시 강동구 송파동,폐지,11740,00400,송파동,서울특별시 강동구
1174000500,서울특별시 강동구 석촌동,폐지,11740,00500,석촌동,서울특별시 강동구
1174000600,서울특별시 강동구 삼전동,폐지,11740,00600,삼전동,서울특별시 강동구
1174000700,서울특별시 강동구 가락동,폐지,11740,00700,가락동,서울특별시 강동구
1174000800,서울특별시 강동구 문정동,폐지,11740,00800,문정동,서울특별시 강동구
1174000900,서울특별시 강동구 장지동,폐지,11740,00900,장지동,서울특별시 강동구
1174001000,서울특별시 강동구 방이동,폐지,11740,01000,방이동,서울특별시 강동구
1174001100,서울특별시 강동구 오금동,폐지,11740,01100,오금동,서울특별시 강동구
1174001200,서울특별시 강동구 거여동,폐지,11740,01200,거여동,서울특별시 강동구
1174001300,서울특별시 강동구 마천동,폐지,11740,01300,마천동,서울특별시 강동구
1174001400,서울특별시 강동구 이동,폐지,11740,01400,이동,서울특별시 강동구
1174010100,서울특별시 강동구 명일동,현존,11740,10100,명일동,서울특별시 강동구
1174010200,서울특별시 강동구 고덕동,현존,11740,10200,고덕동,서울특별시 강동구
1174010300,서울특별시 강동구 상일동,현존,11740,10300,상일동,서울특별시 강동구
1174010400,서울특별시 강동구 하일동,폐지,11740,10400,하일동,서울특별시 강동구
1174010500,서울특별시 강동구 길동,현존,11740,10500,길동,서울특별시 강동구
1174010600,서울특별시 강동구 둔촌동,현존,11740,10600,둔촌동,서울특별시 강동구
1174010700,서울특별시 강동구 암사동,현존,11740,10700,암사동,서울특별시 강동구
1174010800,서울특별시 강동구 성내동,현존,11740,10800,성내동,서울특별시 강동구
1174010900,서울특별시 강동구 천호동,현존,11740,10900,천호동,서울특별시 강동구
1174011000,서울특별시 강동구 강일동,현존,11740,11000,강일동,서울특별시 강동구
